,method_key,dataset_key,seed,time1,status,checksum,bias
0,EntB,TBI,0,0.5057647228240967,Done,532.4831269951425,8.235267765769478
1,EntB,TBI,1,0.4288012981414795,Done,570.7453166612909,16.43950191688637
2,EntB,TBI,2,0.33269405364990234,Done,548.2459943637932,6.77849219882674
3,EntB,TBI,3,0.3026540279388428,Done,539.7955421809701,12.792556992946182
4,EntB,TBI,4,0.2652716636657715,Done,541.0246760693028,5.52969166625072
5,EntB,TBI,5,0.20864415168762207,Done,551.2400519076513,2.8310865733032884
6,EntB,TBI,6,0.5152318477630615,Done,534.0316607704995,8.637411853136207
7,EntB,TBI,7,0.3407299518585205,Done,546.557702421105,6.688010736606209
8,EntB,TBI,8,0.2865762710571289,Done,547.99331141975,3.504676615838328
9,EntB,TBI,9,0.41208577156066895,Done,501.95505204760775,13.875713183527452
10,EntB,TBI,10,0.48029327392578125,Done,551.8102610651991,3.0601454694112533
11,EntB,TBI,11,0.2938268184661865,Done,533.5012463600231,1.098876643191467
12,EntB,TBI,12,0.3692924976348877,Done,552.4854894826462,5.281406657720865
13,EntB,TBI,13,0.48459458351135254,Done,564.358136118151,0.8243319875958903
14,EntB,TBI,14,0.4760324954986572,Done,536.7578888220236,2.3130417520235085
15,EntB,TBI,15,0.284027099609375,Done,547.8635378688396,8.58013045957479
16,EntB,TBI,16,0.260878324508667,Done,535.9921035019719,10.77540272321194
17,EntB,TBI,17,0.46555423736572266,Done,525.5849233865646,4.512206379316012
18,EntB,TBI,18,0.2003614902496338,Done,534.102246826059,2.926681323308692
19,EntB,TBI,19,0.3273429870605469,Done,539.8189864526507,9.360199338626188
20,EntB,TBI,20,0.2335808277130127,Done,548.8138960125209,7.36906716025905
21,EntB,TBI,21,0.2057652473449707,Done,548.6413151006914,6.17317901639084
22,EntB,TBI,22,0.24207782745361328,Done,558.3620288621934,1.7788157475003459
23,EntB,TBI,23,0.2618739604949951,Done,546.416117633197,25.423602173464765
24,EntB,TBI,24,0.2670600414276123,Done,537.934772269711,25.310598185448512
25,EntB,TBI,25,0.3218557834625244,Done,532.8373012180581,8.081950290105269
26,EntB,TBI,26,0.3679182529449463,Done,512.8123133108263,12.690394548084221
27,EntB,TBI,27,0.44623494148254395,Done,502.09680421729547,27.41559728917545
28,EntB,TBI,28,0.3815338611602783,Done,508.8049831814471,20.76802225586283
29,EntB,TBI,29,0.34000182151794434,Done,540.1761805935183,6.693696060528595
30,EntB,TBI,30,0.2787344455718994,Done,567.0567799834796,11.688809041124287
31,EntB,TBI,31,0.26934814453125,Done,551.4673717686484,2.18130657791405
32,EntB,TBI,32,0.44353270530700684,Done,533.3225256432846,0.463277224695986
33,EntB,TBI,33,0.3242301940917969,Done,520.0613232381139,14.574574328242633
34,EntB,TBI,34,0.26201915740966797,Done,532.755189714652,8.070732295787053
35,EntB,TBI,35,0.24516010284423828,Done,510.04429150648883,1.5634933033215859
36,EntB,TBI,36,0.18437767028808594,Done,565.4146409151415,4.142407481032457
37,EntB,TBI,37,0.296536922454834,Done,576.103197843988,4.678729268637412
38,EntB,TBI,38,0.2739384174346924,Done,514.2598685480507,8.587017198213196
39,EntB,TBI,39,0.3090653419494629,Done,546.6924395471768,9.303846058873205
40,EntB,TBI,40,0.29392528533935547,Done,526.5948502709085,3.835382812460608
41,EntB,TBI,41,0.326401948928833,Done,523.6622210637858,9.499107777177016
42,EntB,TBI,42,0.20804309844970703,Done,534.2164557072026,9.468373119114268
43,EntB,TBI,43,0.28716564178466797,Done,541.0005087604198,8.19988378073213
44,EntB,TBI,44,0.35798048973083496,Done,542.484559803416,5.506389932155159
45,EntB,TBI,45,0.21569037437438965,Done,564.3581568592143,5.6927943439335
46,EntB,TBI,46,0.18818235397338867,Done,562.2773478552928,5.645540440056642
47,EntB,TBI,47,0.2392573356628418,Done,538.5627960013469,5.718528888571441
48,EntB,TBI,48,0.3841590881347656,Done,567.3499539934564,4.685043628706715
49,EntB,TBI,49,0.22079753875732422,Done,541.1364569130644,9.096948320194805
50,EntB,TBI,50,0.3904683589935303,Done,531.3946126894904,3.696960197744012
51,EntB,TBI,51,0.2933223247528076,Done,520.4651060643486,2.216636953586743
52,EntB,TBI,52,0.5000104904174805,Done,510.5599287862907,12.782509814146444
53,EntB,TBI,53,0.4959983825683594,Done,547.6908403658535,12.66115936596595
54,EntB,TBI,54,0.19165992736816406,Done,527.618894931223,8.091912258619715
55,EntB,TBI,55,0.21680998802185059,Done,537.030293969389,3.6824426302112983
56,EntB,TBI,56,0.31205177307128906,Done,521.5293988715715,4.734890869113833
57,EntB,TBI,57,0.288546085357666,Done,531.8339081747165,18.375487617992427
58,EntB,TBI,58,0.24106812477111816,Done,514.3193194777742,7.96125477194375
59,EntB,TBI,59,0.33241868019104004,Done,530.4033116115369,6.146489392408341
60,EntB,TBI,60,0.3504185676574707,Done,512.2433436869746,4.771251244725036
61,EntB,TBI,61,0.2930920124053955,Done,552.4243624203157,2.3141448835421343
62,EntB,TBI,62,0.2683861255645752,Done,556.2244585299829,5.283041365520674
63,EntB,TBI,63,0.20821285247802734,Done,542.2374315123432,7.07393427655979
64,EntB,TBI,64,0.25960755348205566,Done,532.8767564918667,5.22324089245037
65,EntB,TBI,65,0.28382372856140137,Done,536.9374509657249,19.392509189456554
66,EntB,TBI,66,0.3677248954772949,Done,524.4152912160187,5.942396051471739
67,EntB,TBI,67,0.19315457344055176,Done,508.7683522465328,10.0512391595217
68,EntB,TBI,68,0.19124889373779297,Done,537.5649859294163,7.6496653102806675
69,EntB,TBI,69,0.35367822647094727,Done,545.1165637370871,1.9185919203875912
70,EntB,TBI,70,0.26114630699157715,Done,531.7112467246963,3.820125290981778
71,EntB,TBI,71,0.3423149585723877,Done,542.855537073914,1.064720921269796
72,EntB,TBI,72,0.315997838973999,Done,548.7245256587896,1.0371562417711573
73,EntB,TBI,73,0.1972813606262207,Done,534.0279963200497,6.494608729859841
74,EntB,TBI,74,0.21409296989440918,Done,536.6366316007765,9.6950829174515
75,EntB,TBI,75,0.32231783866882324,Done,533.8556060503024,7.110715233641692
76,EntB,TBI,76,0.3218264579772949,Done,537.5810292923671,23.344499551868815
77,EntB,TBI,77,0.19097232818603516,Done,521.22629702625,8.544719940216133
78,EntB,TBI,78,0.16343951225280762,Done,551.219910008983,6.885942908114991
79,EntB,TBI,79,0.18268084526062012,Done,555.9024170608391,6.010609561786055
80,EntB,TBI,80,0.1517939567565918,Done,526.5678037747404,8.381903415632863
81,EntB,TBI,81,0.2578096389770508,Done,520.3901767578634,3.132961595378319
82,EntB,TBI,82,0.19161510467529297,Done,540.1859890036134,6.847707351369827
83,EntB,TBI,83,0.3817422389984131,Done,536.2351306786668,2.5652564120366605
84,EntB,TBI,84,0.36984920501708984,Done,564.1786357649279,7.727078316277222
85,EntB,TBI,85,0.28962278366088867,Done,538.1435451598833,0.596329744602869
86,EntB,TBI,86,0.2990152835845947,Done,549.7746733291076,21.14101396969535
87,EntB,TBI,87,0.28127002716064453,Done,516.8490128610503,4.6583508259996975
88,EntB,TBI,88,0.28034424781799316,Done,533.6334394136148,25.494672249827445
89,EntB,TBI,89,0.25911521911621094,Done,561.2616937361184,10.552958876267105
90,EntB,TBI,90,0.2326984405517578,Done,534.5166003290063,7.346655703907658
91,EntB,TBI,91,0.19843125343322754,Done,544.2298162978145,7.691125312431602
92,EntB,TBI,92,0.3401327133178711,Done,545.2954554950422,2.1946060092954838
93,EntB,TBI,93,0.24959325790405273,Done,519.4350589329063,2.1502656668489877
94,EntB,TBI,94,0.2644619941711426,Done,511.4245445288195,3.2083272051271763
95,EntB,TBI,95,0.3894157409667969,Done,543.1033632237538,0.5993002148421454
96,EntB,TBI,96,0.31688618659973145,Done,525.3227069120401,5.367445450096298
97,EntB,TBI,97,0.3486323356628418,Done,546.5565501662473,1.3246627810756948
98,EntB,TBI,98,0.3205084800720215,Done,548.3489700979444,1.7675100056002933
99,EntB,TBI,99,0.18552064895629883,Done,539.0954755383044,7.652815918763828
